640730577, $(3.90),21,7.23 PM,24,Between 6:00 pm and 10:00 pm
388634380, $-   ,21,7.48 PM,26,Between 10:00 am and 2:00 pm
050978384, $(27.49),25,10.36 PM,28,Between 10:00 am and 2:00 pm
183693065, $(1.10),23,8.33 PM,26,Between 10:00 am and 2:00 pm
687972968, $(1.40),51,5.41 PM,53,Between 10:00 am and 2:00 pm
349639360, $(7.00),21,9.58 PM,24,Between 6:00 pm and 10:00 pm
288701269, $(1.60),21,10.25 PM,24,Between 10:00 am and 2:00 pm
471440315, $(19.69),22,12.01 AM,24,Between 6:00 pm and 10:00 pm
181131019, $(15.28),22,10.26 AM,26,Between 2:00 pm and 6:00 pm
894348821, $(21.74),22,12.41 PM,24,Between 2:00 pm and 6:00 pm
044120674, $(7.49),23,8.23 PM,25,Between 2:00 pm and 6:00 pm
918527802, $(20.69),22,11.58 PM,25,Between 6:00 pm and 10:00 pm
119827599, $(31.79),22,2.56 PM,25,Between 6:00 pm and 10:00 pm
013233701, $(8.55),28,5.53 PM,30,Between 2:00 pm and 6:00 pm
110136320, $(34.30),22,8.35 PM,25,Between 10:00 am and 2:00 pm
920388200, $(6.90),22,10.44 PM,25,Between 6:00 pm and 10:00 pm
509144602, $-   ,22,11 PM,25,Between 6:00 pm and 10:00 pm
578693514, $(19.04),23,12.11 AM,24,Between 2:00 pm and 6:00 pm
418197660, $-   ,27,6.45 PM,28,Between 2:00 pm and 6:00 pm
283730835, $(23.49),29,1.27 PM,34,Between 10:00 am and 2:00 pm
000769871, $(16.04),23,12.41 PM,25,Between 2:00 pm and 6:00 pm
916726899, $(10.76),23,5.3 PM,25,Between 2:00 pm and 6:00 pm
234565372, $(22.09),23,1.42 PM,26,Between 6:00 pm and 10:00 pm
914167772, $(0.50),23,4.45 PM,30,Between 6:00 pm and 10:00 pm
183470527, $(6.50),23,5.22 PM,27,Between 2:00 pm and 6:00 pm
775833094, $(34.99),25,2.58 PM,27,Between 2:00 pm and 6:00 pm
157858454, $(41.65),23,9.27 PM,30,Between 2:00 pm and 6:00 pm
498835709, $(2.25),23,9.36 PM,25,Between 10:00 am and 2:00 pm
130397327, $(7.49),24,9.38 AM,30,Between 6:00 pm and 10:00 pm
770362766, $(7.40),24,9.39 PM,26,Between 2:00 pm and 6:00 pm
601840339, $(15.55),24,9.58 PM,30,Between 6:00 pm and 10:00 pm
405150672, $(7.00),24,10.24 PM,26,Between 6:00 pm and 10:00 pm
387874824, $(3.81),25,12.55 PM,31,Between 10:00 am and 2:00 pm
168161683, $(23.10),68,1.31 PM,72,Between 2:00 pm and 6:00 pm
393604281, $(3.35),25,1.23 PM,26,Between 2:00 pm and 6:00 pm
986169951, $(9.62),25,5.19 PM,27,Between 10:00 am and 2:00 pm
975314625, $(0.45),25,1.21 PM,26,Between 2:00 pm and 6:00 pm
080214650, $-   ,25,2.33 PM,27,Between 10:00 am and 2:00 pm
029640711, $(19.85),25,1.3 PM,26,Between 6:00 pm and 10:00 pm
591458802, $-   ,25,1.33 PM,27,Between 10:00 am and 2:00 pm
936750620, $(19.89),14,3 PM,18,Between 6:00 pm and 10:00 pm
660901311, $(1.95),14,2.37 PM,17,Between 10:00 am and 2:00 pm
240889111, $(0.75),14,4.06 PM,18,Between 6:00 pm and 10:00 pm
967517543, $(11.94),14,3.59 PM,18,Between 10:00 am and 2:00 pm
073676107, $(15.05),16,12.04 AM,19,Between 2:00 pm and 6:00 pm
775554739, $(9.54),24,5.31 PM,27,Between 6:00 pm and 10:00 pm
422956643, $(12.05),14,4.18 PM,17,Between 2:00 pm and 6:00 pm
039941433, $(12.70),14,8.31 PM,17,Between 6:00 pm and 10:00 pm
212605916, $(3.31),17,9.59 PM,19,Between 2:00 pm and 6:00 pm
652157109, $-   ,75,3.34 PM,79,Between 10:00 am and 2:00 pm
279502065, $(4.25),14,7.42 PM,16,Between 2:00 pm and 6:00 pm
774405718, $(1.85),14,6.21 PM,18,Between 10:00 am and 2:00 pm
609566638, $(4.35),14,6.06 PM,17,Between 6:00 pm and 10:00 pm
345324468, $(2.40),14,6.34 PM,17,Between 10:00 am and 2:00 pm
830613730, $(0.62),14,7.18 PM,16,Between 2:00 pm and 6:00 pm
125462359, $(15.39),14,7.39 PM,16,Between 2:00 pm and 6:00 pm
177242535, $(45.59),14,8.24 PM,17,Between 6:00 pm and 10:00 pm
916328831, $(0.35),14,7.38 PM,18,Between 10:00 am and 2:00 pm
552970036, $(13.00),16,2.4 PM,17,Between 6:00 pm and 10:00 pm
768277144, $(8.94),19,4.56 PM,20,Between 2:00 pm and 6:00 pm
726015473, $(8.79),14,10.53 PM,18,Between 6:00 pm and 10:00 pm
723636884, $(3.90),15,3.29 PM,18,Between 2:00 pm and 6:00 pm
971362732, $(3.21),18,10.5 PM,20,Between 6:00 pm and 5:59 pm (next day)
335224747, $(11.89),14,11.28 PM,18,Between 6:00 pm and 10:00 pm
633884363, $-   ,14,11.15 PM,22,Between 10:00 am and 2:00 pm
288116755, $(28.16),14,11.26 PM,17,Between 6:00 pm and 5:59 pm (next day)
043445972, $(2.10),20,7.36 AM,23,Between 2:00 pm and 6:00 pm
942497201, $(3.00),15,1.32 AM,18,Between 10:00 am and 2:00 pm
240556736, $(26.26),15,12.37 AM,18,Between 6:00 pm and 10:00 pm
034989229, $-   ,15,6.45 AM, ,
791446980, $(79.00),15,9.11 AM,20,Between 10:00 am and 2:00 pm
880860884, $(22.20),15,10.12 AM,20,Between 6:00 pm and 10:00 pm
154443356, $(7.49),15,10.19 AM,18,Between 10:00 am and 2:00 pm
500801243, $(2.20),15,11.35 AM,18,Between 10:00 am and 2:00 pm
839549435, $(1.60),15,12.36 PM,19,Between 6:00 pm and 10:00 pm
065091470, $(9.24),22,4.1 PM,24,Between 2:00 pm and 6:00 pm
573268242, $(24.84),15,7.14 PM,18,Between 2:00 pm and 6:00 pm
290855253, $(4.90),15,1.52 PM,17,Between 6:00 pm and 10:00 pm
119212438, $(9.84),15,9.22 PM,19,Between 10:00 am and 2:00 pm
928365427, $(5.05),15,3.22 PM,18,Between 2:00 pm and 6:00 pm
463546734, $(2.55),15,2.56 PM,17,Between 2:00 pm and 6:00 pm
631365849, $(8.35),15,9.08 PM,17,Between 6:00 pm and 10:00 pm
684499525, $(12.75),15,4.07 PM,22,Between 10:00 am and 2:00 pm
171882648, $(14.49),15,4.46 PM,18,Between 2:00 pm and 6:00 pm
955735034, $(7.74),16,7.25 AM,20,Between 6:00 pm and 10:00 pm
804895955, $(28.45),15,5.26 PM,18,Between 6:00 pm and 10:00 pm
881259698, $(7.49),15,5.54 PM,17,Between 10:00 am and 2:00 pm
111826941, $(4.50),15,7.03 PM,17,Between 10:00 am and 2:00 pm
501960442, $(21.74),19,10.44 AM,20,Between 6:00 pm and 10:00 pm
762855172, $(29.99),15,7.13 PM,17,Between 6:00 pm and 10:00 pm
922869932, $(1.30),15,9.53 PM,19,Between 10:00 am and 2:00 pm
620080379, $(11.04),15,6.56 PM,18,Between 2:00 pm and 6:00 pm
400254811, $(3.55),15,7.15 PM,19,Between 10:00 am and 2:00 pm
290713204, $(11.35),16,1.34 PM,18,Between 10:00 am and 2:00 pm
109769433, $(30.14),15,7.43 PM,18,Between 2:00 pm and 6:00 pm
401982001, $(19.05),15,7.41 PM,18,Between 2:00 pm and 6:00 pm
015448615, $(23.69),15,7.39 PM,17,Between 10:00 am and 2:00 pm
249120742, $(25.54),15,10.59 PM,19,Between 6:00 pm and 10:00 pm
587037597, $(10.25),15,8.26 PM,19,Between 6:00 pm and 10:00 pm
904794916, $(2.30),15,8.46 PM,17,Between 2:00 pm and 6:00 pm
843223354, $(15.15),15,10.08 PM,17,Between 10:00 am and 2:00 pm
128922022, $(22.65),15,9.24 PM,23,Between 10:00 am and 2:00 pm
371352091, $-   ,29,1.45 PM,32,Between 10:00 am and 2:00 pm
584670348, $(13.14),15,10.06 PM,23,Between 6:00 pm and 10:00 pm
514771637, $(36.69),15,9.41 PM,17,Between 10:00 am and 2:00 pm
932552486, $(4.40),15,10.07 PM,19,Between 10:00 am and 2:00 pm
970625166, $(6.20),15,10.04 PM,19,Between 10:00 am and 2:00 pm
558733514, $-   ,12,9.54 AM,13,Between 10:00 am and 2:00 pm
076553834, $(8.85),12,10.22 AM,16,Between 2:00 pm and 6:00 pm
036478194, $(25.99),12,10.37 AM,16,Between 2:00 pm and 6:00 pm
845000187, $(10.39),13,4.3 PM,16,Between 2:00 pm and 6:00 pm
327441446, $(9.10),12,11.46 AM,14,Between 10:00 am and 2:00 pm
998494425, $(1.10),12,12.17 PM, ,
528063553, $-   ,14,7.43 AM,16,Between 6:00 pm and 10:00 pm
277470165, $(8.15),13,12.11 AM,16,Between 6:00 pm and 10:00 pm
675715429, $(47.99),30,2.31 PM,33,Between 10:00 am and 2:00 pm
130712608, $(7.49),12,3.25 PM,13,Between 6:00 pm and 10:00 pm
377321788, $-   ,13,9.57 AM,14,Between 10:00 am and 2:00 pm
566172591, $(45.73),17,8.08 PM,23,Between 2:00 pm and 6:00 pm
602074882, $(3.21),13,10.43 AM,16,Between 6:00 pm and 5:59 pm (next day)
082056598, $-   ,13,12.43 PM,20,Between 10:00 am and 2:00 pm
684053229, $(34.34),13,2.07 PM,14,Between 2:00 pm and 6:00 pm
033803219, $(90.00),13,1.46 PM,18,Between 10:00 am and 2:00 pm
597276015, $-   ,13,3.04 PM,19,Between 10:00 am and 2:00 pm
929622232, $(7.49),13,10.36 PM,16,Between 6:00 pm and 10:00 pm
219965588, $(12.59),17,8.18 PM,22,Between 10:00 am and 2:00 pm
199435490, $(43.49),17,9.2 PM,28,Between 2:00 pm and 6:00 pm
373460699, $(11.00),18,9.34 AM,19,Between 6:00 pm and 10:00 pm
653798174, $(0.80),18,9.33 AM,19,Between 10:00 am and 2:00 pm
731285663, $(36.34),18,10.05 AM,19,Between 10:00 am and 2:00 pm
074272860, $-   ,18,12.06 PM,19,Between 2:00 pm and 6:00 pm
380411158, $(77.49),88,9.41 AM,93,Between 10:00 am and 2:00 pm
366031880, $(8.75),18,12 PM,24,Between 10:00 am and 2:00 pm
215055022, $-   ,25,9.4 AM,30,Between 10:00 am and 2:00 pm
163143401, $(5.65),18,5.21 PM,19,Between 6:00 pm and 10:00 pm
293340837, $(3.75),23,5.36 PM,27,Between 2:00 pm and 6:00 pm
916974241, $(1.60),18,7.51 PM,20,Between 10:00 am and 2:00 pm
852053511, $(17.79),25,11.08 AM,27,Between 6:00 pm and 10:00 pm
028326225, $(29.89),18,10.19 PM,20,Between 2:00 pm and 6:00 pm
679578475, $(17.49),64,11.17 AM,69,Between 6:00 pm and 10:00 pm
702267953, $-   ,25,10.2 PM,30,Between 10:00 am and 2:00 pm
362208957, $(7.94),18,11.02 PM,20,Between 6:00 pm and 10:00 pm
967108147, $(8.75),19,9.19 PM,23,Between 10:00 am and 2:00 pm
590201468, $(2.60),19,12 AM,20,Between 6:00 pm and 10:00 pm
713200036, $(6.15),19,9.03 PM,23,Between 10:00 am and 2:00 pm
825661448, $(7.15),19,1.57 PM,20,Between 2:00 pm and 6:00 pm
339639266, $(16.00),19,4.33 PM,25,Between 10:00 am and 2:00 pm
975101104, $-   ,19,4.52 PM,20,Between 2:00 pm and 6:00 pm
434778554, $-   ,19,4.49 PM,20,Between 2:00 pm and 6:00 pm
101820775, $(7.30),20,2 PM,25,Between 2:00 pm and 6:00 pm
267032895, $(26.64),20,2.18 PM,23,Between 6:00 pm and 10:00 pm
571479180, $(2.17),20,2.22 PM,24,Between 10:00 am and 2:00 pm
351310733, $(6.61),32,4.4 PM,34,Between 6:00 pm and 5:59 pm (next day)
696219977, $(0.28),20,5.42 PM,23,Between 2:00 pm and 6:00 pm
914319678, $(0.85),20,5.21 PM,23,Between 6:00 pm and 10:00 pm
218957100, $(12.55),20,8.53 PM,28,Between 10:00 am and 2:00 pm
293074315, $(13.92),20,9.05 PM,30,Between 6:00 pm and 10:00 pm
211771449, $(0.35),22,6.52 PM,27,Between 10:00 am and 2:00 pm
461649760, $(8.00),24,1.01 AM,26,Between 10:00 am and 2:00 pm
972098206, $(1.60),21,12.07 AM,28,Between 6:00 pm and 10:00 pm
255542372, $(14.35),21,2.27 AM,24,Between 6:00 pm and 10:00 pm
310423941, $(11.40),21,8.32 AM,24,Between 6:00 pm and 10:00 pm
095595551, $(21.65),21,9.38 AM,24,Between 10:00 am and 2:00 pm
497510269, $(7.00),21,9.36 AM,24,Between 2:00 pm and 6:00 pm
612856543, $-   ,21,11.42 AM,24,Between 10:00 am and 2:00 pm
988659221, $(3.90),21,1.17 PM,24,Between 10:00 am and 2:00 pm
260731453, $(17.24),21,12.47 PM,30,Between 10:00 am and 2:00 pm
443879109, $-   ,21,1.49 PM,24,Between 10:00 am and 2:00 pm
664086626, $(22.21),21,2.17 PM,24,Between 6:00 pm and 5:59 pm (next day)
674845174, $(2.05),21,2.4 PM,24,Between 2:00 pm and 6:00 pm
040813894, $(12.49),21,3.23 PM,24,Between 6:00 pm and 10:00 pm
678561373, $(1.95),21,4.42 PM,25,Between 6:00 pm and 10:00 pm
495823257, $(7.49),21,4.58 PM,24,Between 2:00 pm and 6:00 pm
985253659, $(10.04),25,11.21 PM,27,Between 6:00 pm and 10:00 pm
252688861, $(75.90),22,10.17 AM,24,Between 2:00 pm and 6:00 pm
261999008, $(23.99),25,4.36 PM,28,Between 2:00 pm and 6:00 pm
461397193, $(10.05),21,9.28 PM,24,Between 6:00 pm and 10:00 pm
266482441, $-   ,21,9.18 PM,24,Between 2:00 pm and 6:00 pm
597605607, $(15.82),6,10.03 AM,09,Between 10:00 am and 2:00 pm
107849416, $(7.25),9,1.28 PM,11,Between 6:00 pm and 10:00 pm
552530013, $(3.12),6,12.23 PM,09,Between 2:00 pm and 6:00 pm
288915100, $(1.85),6,11.28 AM,07,Between 2:00 pm and 6:00 pm
256041688, $(2.30),6,12.14 PM,07,Between 2:00 pm and 6:00 pm
177154799, $(8.04),6,2.21 PM,07,Between 2:00 pm and 6:00 pm
519035144, $(7.00),6,5.02 PM,10,Between 10:00 am and 2:00 pm
131123728, $(7.80),7,11.42 PM,11,Between 2:00 pm and 6:00 pm
110386194, $(13.64),6,9.28 PM,09,Between 10:00 am and 2:00 pm
694359707, $(31.89),6,9.22 PM,09,Between 6:00 pm and 10:00 pm
739799627, $(21.99),7,9.36 AM,09,Between 2:00 pm and 6:00 pm
180923438, $(30.09),7,10.14 AM,10,Between 2:00 pm and 6:00 pm
165941100, $(11.94),15,11.23 AM,17,Between 10:00 am and 2:00 pm
909231104, $(7.49),7,11.11 AM,11,Between 10:00 am and 2:00 pm
603642795, $(15.39),7,2.24 PM,14,Between 6:00 pm and 10:00 pm
481594869, $(9.04),9,9.32 PM,12,Between 6:00 pm and 10:00 pm
303690343, $(3.00),7,2.49 PM,09,Between 2:00 pm and 6:00 pm
066704418, $(7.49),46,4.47 PM,49,Between 10:00 am and 2:00 pm
329830463, $(12.34),52,9.49 PM,54,Between 10:00 am and 2:00 pm
121315903, $(7.35),7,9.2 PM,11,Between 10:00 am and 2:00 pm
736655587, $(9.04),8,12.59 AM,11,Between 6:00 pm and 10:00 pm
680048045, $(10.04),8,10.04 AM,10,Between 10:00 am and 2:00 pm
797679457, $(12.24),35,12.13 PM,37,Between 2:00 pm and 6:00 pm
899773064, $(21.79),8,4.52 PM,11,Between 2:00 pm and 6:00 pm
009288217, $-   ,8,11.56 AM, ,
533750098, $(3.80),8,3.11 PM,10,Between 6:00 pm and 10:00 pm
631750503, $(15.40),9,11.5 AM,11,Between 6:00 pm and 10:00 pm
170683245, $(14.49),8,4.29 PM,11,Between 10:00 am and 2:00 pm
506879493, $-   ,8,4.21 PM,10,Between 6:00 pm and 10:00 pm
506595448, $-   ,8,9.08 PM,11,Between 2:00 pm and 6:00 pm
916906664, $(7.49),8,11.5 PM,11,Between 6:00 pm and 10:00 pm
555051370, $(2.45),9,6.16 PM,12,Between 10:00 am and 2:00 pm
077659677, $-   ,9,6.11 PM, ,
308017917, $(3.40),10,11.06 PM,13,Between 10:00 am and 2:00 pm
801184560, $(8.44),9,9.4 PM,12,Between 2:00 pm and 6:00 pm
551256793, $(9.01),9,10.14 PM,11,Between 6:00 pm and 5:59 pm (next day)
646271958, $(4.05),20,5.14 PM,28,Between 10:00 am and 2:00 pm
382017730, $(1.40),33,1.45 PM,35,Between 2:00 pm and 6:00 pm
401559221, $-   ,10,6.49 AM,12,Between 2:00 pm and 6:00 pm
044395226, $(16.79),12,8.56 AM,13,Between 10:00 am and 2:00 pm
891737815, $(7.49),12,1.41 PM,13,Between 2:00 pm and 6:00 pm
593433357, $(36.34),10,1.16 PM,12,Between 10:00 am and 2:00 pm
339771372, $(1.03),10,1.16 PM,12,Between 2:00 pm and 6:00 pm
997560114, $(7.49),10,2.14 PM,12,Between 6:00 pm and 10:00 pm
138472661, $-   ,10,2.22 PM,16,Between 2:00 pm and 6:00 pm
227266080, $-   ,10,6.45 PM,11,Between 2:00 pm and 6:00 pm
009841807, $(9.99),10,4.07 PM,13,Between 6:00 pm and 10:00 pm
425402933, $(65.23),10,5.04 PM,12,Between 10:00 am and 2:00 pm
968963389, $(5.35),10,5.3 PM,13,Between 10:00 am and 2:00 pm
622033660, $(14.59),11,12.24 PM,13,Between 2:00 pm and 6:00 pm
242803164, $(30.99),11,6.56 PM,12,Between 2:00 pm and 6:00 pm
522651062, $(2.00),10,11.09 PM,14,Between 10:00 am and 2:00 pm
368372566, $(11.54),59,10.11 PM,63,Between 6:00 pm and 10:00 pm
028246165, $(23.74),12,11.41 AM,14,Between 10:00 am and 2:00 pm
219608404, $(15.39),11,6.11 AM,13,Between 2:00 pm and 6:00 pm
296686180, $(16.49),64,11.53 PM,69,Between 6:00 pm and 10:00 pm
547866563, $(32.24),11,7.59 AM,12,Between 10:00 am and 2:00 pm
083070551, $-   ,11,8.26 AM, ,
585896192, $(14.64),87,8.1 PM,89,Between 10:00 am and 2:00 pm
833249470, $(15.89),11,10.15 AM,12,Between 10:00 am and 2:00 pm
325269573, $(5.10),11,10.3 AM,13,Between 10:00 am and 2:00 pm
655432729, $(16.99),12,12.45 PM,16,Between 10:00 am and 2:00 pm
635514307, $(1.45),11,1.23 PM,16,Between 10:00 am and 2:00 pm
347205476, $(26.09),41,11.55 AM,42,Between 6:00 pm and 10:00 pm
767553869, $(48.49),12,2.04 PM,13,Between 6:00 pm and 10:00 pm
236001272, $(20.25),23,1.22 PM,26,Between 6:00 pm and 10:00 pm
037497914, $(7.49),17,11.23 PM,19,Between 10:00 am and 2:00 pm
451469362, $(1.00),18,12.41 AM,19,Between 10:00 am and 2:00 pm
157159617, $-   ,18,3.28 PM,24,Between 6:00 pm and 10:00 pm
470384687, $(3.55),19,11.35 AM,22,Between 10:00 am and 2:00 pm
233284563, $(22.00),19,1.02 PM,24,Between 2:00 pm and 6:00 pm
141160712, $(7.49),19,1.06 PM,23,Between 10:00 am and 2:00 pm
728898197, $(13.04),19,2.27 PM,23,Between 10:00 am and 2:00 pm
622578047, $(7.58),20,12.01 PM,23,Between 10:00 am and 2:00 pm
958895390, $(3.26),44,3.45 PM,46,Between 10:00 am and 2:00 pm
016232690, $(15.34),19,9.31 PM,23,Between 10:00 am and 2:00 pm
575778265, $(15.20),20,10.32 PM,24,Between 2:00 pm and 6:00 pm
224403188, $(5.64),20,12.22 AM,23,Between 10:00 am and 2:00 pm
506691423, $(93.75),20,12.13 AM,25,Between 10:00 am and 2:00 pm
735825695, $(28.24),20,2.19 AM,24,Between 2:00 pm and 6:00 pm
937364372, $(0.25),20,11.06 PM,24,Between 10:00 am and 2:00 pm
888001350, $(9.25),22,8.22 PM,25,Between 2:00 pm and 6:00 pm
330869088, $(24.69),26,1.37 AM,30,Between 10:00 am and 2:00 pm
596992526, $(59.14),21,1.52 PM,24,Between 2:00 pm and 6:00 pm
460471955, $(7.49),21,2.08 PM,24,Between 2:00 pm and 6:00 pm
059547434, $-   ,21,2.43 PM,24,Between 6:00 pm and 10:00 pm
042643914, $-   ,21,6.41 PM,25,Between 6:00 pm and 10:00 pm
560004540, $(31.04),21,6.42 PM,24,Between 10:00 am and 2:00 pm
957904429, $(3.21),23,11.39 PM,25,Between 6:00 pm and 5:59 pm (next day)
274863272, $(16.29),30,11.15 AM,32,Between 10:00 am and 2:00 pm
700482863, $(37.34),21,11.05 PM,25,Between 6:00 pm and 10:00 pm
464452805, $(7.49),22,9.48 AM,25,Between 10:00 am and 2:00 pm
288443569, $(32.20),22,1.48 PM,25,Between 6:00 pm and 10:00 pm
909305269, $(6.55),22,1.24 PM,24,Between 6:00 pm and 10:00 pm
082797108, $(49.84),22,3 PM,25,Between 10:00 am and 2:00 pm
922786266, $-   ,23,12.26 AM,26,Between 6:00 pm and 10:00 pm
532388536, $(19.70),23,9.19 AM,27,Between 10:00 am and 2:00 pm
766118973, $(4.75),23,11.46 AM,24,Between 2:00 pm and 6:00 pm
585059033, $(205.77),23,4.27 PM,27,Between 2:00 pm and 6:00 pm
199975679, $(10.30),23,6.19 PM,25,Between 2:00 pm and 6:00 pm
706478137, $(20.64),23,8.15 PM,25,Between 2:00 pm and 6:00 pm
786241137, $(14.07),23,4.56 PM,25,Between 2:00 pm and 6:00 pm
221784202, $-   ,33,10.34 AM, ,
642412644, $(10.74),25,6.47 PM,27,Between 2:00 pm and 6:00 pm
251865521, $(5.05),28,7.54 AM,30,Between 10:00 am and 2:00 pm
031848388, $-   ,23,6.4 PM,25,Between 2:00 pm and 6:00 pm
080725614, $-   ,23,6.46 PM,25,Between 6:00 pm and 10:00 pm
318517069, $(13.36),23,7.18 PM,26,Between 6:00 pm and 5:59 pm (next day)
064099277, $(25.79),23,9.49 PM,26,Between 2:00 pm and 6:00 pm
543226000, $(14.49),64,10.04 PM,71,Between 10:00 am and 2:00 pm
488586071, $(167.89),23,8.15 PM,26,Between 10:00 am and 2:00 pm
940501430, $(11.50),23,9.55 PM,26,Between 10:00 am and 2:00 pm
491903736, $(3.21),23,8.54 PM,28,Between 6:00 pm and 5:59 pm (next day)
926123178, $(7.59),23,9.34 PM,25,Between 6:00 pm and 10:00 pm
533155622, $(13.85),53,12.21 PM,55,Between 2:00 pm and 6:00 pm
479212092, $(7.20),23,9.59 PM,25,Between 6:00 pm and 10:00 pm
463836903, $(12.14),50,10.44 PM,52,Between 6:00 pm and 10:00 pm
292027052, $(0.75),35,6.42 PM,37,Between 6:00 pm and 10:00 pm
778692129, $(10.84),24,8.12 AM,31,Between 10:00 am and 2:00 pm
748103909, $(0.75),24,12.06 PM,25,Between 2:00 pm and 6:00 pm
364912235, $(8.75),24,9.06 AM,25,Between 2:00 pm and 6:00 pm
242828364, $(28.99),52,10.3 AM,53,Between 2:00 pm and 6:00 pm
966731208, $(23.64),24,10.31 AM,26,Between 2:00 pm and 6:00 pm
418995766, $(3.95),26,10.32 AM,29,Between 10:00 am and 2:00 pm
787282053, $-   ,15,11.49 PM,17,Between 6:00 pm and 10:00 pm
076503315, $(10.40),16,6.44 AM,18,Between 2:00 pm and 6:00 pm
091165194, $(3.50),16,8.39 AM,18,Between 10:00 am and 2:00 pm
774658526, $(70.00),16,10.07 AM,23,Between 10:00 am and 2:00 pm
904233768, $(8.49),16,10.28 AM,18,Between 10:00 am and 2:00 pm
108099223, $(12.25),16,11.21 AM,23,Between 6:00 pm and 10:00 pm
537032884, $(5.00),16,11.19 AM,18,Between 6:00 pm and 10:00 pm
824202147, $(6.25),16,11.15 AM,17,Between 2:00 pm and 6:00 pm
661252084, $(20.54),32,8.38 AM,37,Between 10:00 am and 2:00 pm
173769550, $(8.59),16,11.38 AM,17,Between 2:00 pm and 6:00 pm
359415305, $-   ,16,11.31 AM, ,
520928635, $-   ,16,12.02 PM, ,
145429247, $(13.49),16,12.3 PM,17,Between 2:00 pm and 6:00 pm
066573512, $(19.70),16,1 PM,17,Between 2:00 pm and 6:00 pm
521348850, $(7.49),16,1.06 PM,24,Between 6:00 pm and 10:00 pm
198581806, $(31.74),16,2.48 PM,17,Between 6:00 pm and 10:00 pm
820878325, $(9.74),16,1.33 PM,20,Between 2:00 pm and 6:00 pm
555945600, $(9.30),22,10.33 AM,24,Between 6:00 pm and 10:00 pm
667310871, $(20.85),16,2.38 PM,18,Between 2:00 pm and 6:00 pm
046564480, $(11.54),16,3.18 PM,19,Between 10:00 am and 2:00 pm
400021373, $(2.50),16,3 PM,17,Between 2:00 pm and 6:00 pm
470371610, $(15.74),16,3.05 PM,17,Between 6:00 pm and 10:00 pm
248853873, $(18.25),21,10.28 PM,26,Between 2:00 pm and 6:00 pm
058748212, $(7.95),16,3.31 PM,18,Between 10:00 am and 2:00 pm
701122791, $(21.84),16,3.47 PM,17,Between 2:00 pm and 6:00 pm
628814809, $(19.09),16,4.04 PM,19,Between 10:00 am and 2:00 pm
940215722, $(24.19),16,3.41 PM,20,Between 2:00 pm and 6:00 pm
889066553, $(25.56),20,11.36 AM,26,Between 10:00 am and 2:00 pm
283028253, $(3.80),16,4.08 PM,17,Between 2:00 pm and 6:00 pm
888331907, $(8.59),17,9.3 AM,18,Between 10:00 am and 2:00 pm
458702511, $-   ,16,4.14 PM,18,Between 10:00 am and 2:00 pm
359793418, $(2.93),37,11.28 AM,44,Between 2:00 pm and 6:00 pm
408705841, $(26.85),16,5.11 PM,17,Between 6:00 pm and 10:00 pm
863213370, $(3.15),19,10.48 AM,23,Between 10:00 am and 2:00 pm
104427103, $-   ,58,12.12 PM,59,Between 6:00 pm and 10:00 pm
623781915, $(16.44),16,7.4 PM,17,Between 6:00 pm and 10:00 pm
510191864, $(18.90),17,10.19 AM,18,Between 10:00 am and 2:00 pm
563305857, $(23.74),20,11.57 AM,23,Between 6:00 pm and 10:00 pm
304407395, $(10.70),16,5.48 PM,19,Between 10:00 am and 2:00 pm
562283252, $(8.64),16,6.14 PM,23,Between 6:00 pm and 10:00 pm
884447805, $(3.30),16,6.17 PM,18,Between 6:00 pm and 10:00 pm
095986699, $-   ,16,6.57 PM,19,Between 2:00 pm and 6:00 pm
498265954, $(29.21),16,7.13 PM,20,Between 2:00 pm and 6:00 pm
547438497, $(2.85),16,7.13 PM,18,Between 10:00 am and 2:00 pm
993669971, $(9.50),17,6.45 PM,19,Between 6:00 pm and 10:00 pm
773852309, $-   ,16,7.57 PM,24,Between 10:00 am and 2:00 pm
141266378, $(9.87),16,8.32 PM,24,Between 10:00 am and 2:00 pm
895264556, $(2.55),16,8.37 PM,18,Between 10:00 am and 2:00 pm
488960223, $(10.21),16,9.13 PM,18,Between 6:00 pm and 5:59 pm (next day)
775537800, $(11.35),16,9.03 PM,18,Between 2:00 pm and 6:00 pm
916096942, $(3.60),17,8.58 PM,26,Between 6:00 pm and 10:00 pm
829253913, $(8.14),17,9.02 AM,22,Between 10:00 am and 2:00 pm
844185452, $(7.05),16,9.48 PM,20,Between 6:00 pm and 10:00 pm
248739680, $(8.50),17,9.08 PM,19,Between 6:00 pm and 10:00 pm
894279981, $(5.15),16,10.12 PM,19,Between 2:00 pm and 6:00 pm
249345647, $(7.49),19,1.22 PM,23,Between 10:00 am and 2:00 pm
963698613, $(12.51),16,10.42 PM,18,Between 6:00 pm and 5:59 pm (next day)
450289009, $(8.54),16,10.21 PM,18,Between 10:00 am and 2:00 pm
075469241, $(25.85),16,10.42 PM,18,Between 10:00 am and 2:00 pm
082566671, $(1.95),16,11.12 PM,18,Between 6:00 pm and 10:00 pm
337640517, $-   ,16,10.57 PM,18,Between 2:00 pm and 6:00 pm
713916426, $(7.05),16,11.25 PM,19,Between 2:00 pm and 6:00 pm
960964730, $(3.75),17,6.39 AM,20,Between 10:00 am and 2:00 pm
544487491, $(6.45),17,8.02 AM,18,Between 6:00 pm and 10:00 pm
